id_films,names_films,types_film,rating_films,years_films,links_films
6777, Черная Пасха ,"боевик, драма, приключения, семейный, фантастика",0,2021 ,https://baskino.org/films/3706-chernaja-pasha.html
6778, Вы приняты ,комедия,0,2021 ,https://baskino.org/films/3705-vy-prinjaty.html
6779, Слишком поздно ,"комедия, ужасы",0,2021 ,https://baskino.org/films/3703-slishkom-pozdno.html
6780, На краю сна ,"драма, фэнтези",0,2021 ,https://baskino.org/films/3699-na-kraju-sna.html
6781, Дэнни Бой ,драма,0,2021 ,https://baskino.org/films/3695-djenni-boj.html
6782, Уиджа: убийственная вечеринка ,ужасы,0,2021 ,https://baskino.org/films/3690-uidzha-ubijstvennaja-vecherinka.html
6783, Друг по переписке ,"драма, мелодрама",0,2021 ,https://baskino.org/films/3688-drug-po-perepiske.html
6784," Прости меня, папа ","комедия, семейный",0,2021 ,https://baskino.org/films/3684-prosti-menja-papa.html
6785, Человек с ответами ,драма,0,2021 ,https://baskino.org/films/3683-chelovek-s-otvetami.html
6786, Яйцо ужаса ,приключения,0,2021 ,https://baskino.org/films/3682-jajco-uzhasa.html
6787, Космическая среда ,комедия,0,2021 ,https://baskino.org/films/3667-kosmicheskaja-sreda.html
6788, Месть на скорости ,боевик,0,2021 ,https://baskino.org/films/3646-mest-na-skorosti.html
6789, Тайны содержанки-убийцы ,"драма, криминал",0,2021 ,https://baskino.org/films/3643-tajny-soderzhanki-ubijcy.html
6790, Без резких движений ,"детектив, драма, криминал, триллер",0,2021 ,https://baskino.org/films/3637-bez-rezkih-dvizhenij.html
6791, Тайны кроссвордов: Смертельное падение ,"детектив, драма, криминал",0,2021 ,https://baskino.org/films/2707-tajny-krossvordov-smertelnoe-padenie.html
6792, Пересекая границы ,документальный,0,2021 ,https://baskino.org/films/3629-peresekaja-granicy.html
6793, Художник ,"драма, триллер",0,2020 ,https://baskino.org/films/3619-hudozhnik.html
6794, Вечность между нами ,"драма, мелодрама, фэнтези",0,2020 ,https://baskino.org/films/3616-vechnost-mezhdu-nami.html
6795, Зима в Вейле ,"драма, мелодрама",0,2020 ,https://baskino.org/films/3613-zima-v-vejle.html
6796, Суррогат ,"триллер, ужасы",0,2020 ,https://baskino.org/films/3611-surrogat.html
6797, Навыки выживания ,"драма, комедия",0,2020 ,https://baskino.org/films/3597-navyki-vyzhivanija.html
6798," Подготовка, чтобы быть вместе неопределенное количество времени ","драма, мелодрама",0,2020 ,https://baskino.org/films/3588-podgotovka-chtoby-byt-vmeste-neopredelennoe-kolichestvo-vremeni.html
6799, Мужчины ,"военный, драма, история",0,2020 ,https://baskino.org/films/3585-muzhchiny.html
6800, Вера в огне ,драма,0,2020 ,https://baskino.org/films/3583-vera-v-ogne.html
6801, Дедушки-няни ,комедия,0,2020 ,https://baskino.org/films/3578-dedushki-njani.html
6802, Зверь внутри ,"мелодрама, триллер, ужасы",0,2020 ,https://baskino.org/films/3574-zver-vnutri.html
6803, Тёмная тропа ,"триллер, фантастика",0,2020 ,https://baskino.org/films/3566-temnaja-tropa.html
6804, Акула-призрак ,ужасы,0,2020 ,https://baskino.org/films/3560-akula-prizrak.html
6805, Коронавирус: Репортаж из красной зоны ,документальный,0,2020 ,https://baskino.org/films/3559-koronavirus-reportazh-iz-krasnoj-zony.html
6806, Иччи ,"триллер, ужасы",0,2020 ,https://baskino.org/films/3556-ichchi.html
6807, Хьюи ,"драма, триллер, ужасы",0,2020 ,https://baskino.org/films/3554-hjui.html
6808, Андрес Иньеста: нежданный герой ,"биография, документальный, спорт",0,2020 ,https://baskino.org/films/3547-andres-inesta-nezhdannyj-geroj.html
6809, Не возненавидь ,драма,0,2020 ,https://baskino.org/films/3540-ne-voznenavid.html
6810, Королева утреннего спокойствия ,драма,0,2020 ,https://baskino.org/films/3539-koroleva-utrennego-spokojstvija.html
6811, Американское убийство: Семья по соседству ,"документальный, криминал",0,2020 ,https://baskino.org/films/3524-amerikanskoe-ubijstvo-semja-po-sosedstvu.html
6812, Честный кандидат ,"комедия, фэнтези",0,2020 ,https://baskino.org/films/3513-chestnyj-kandidat.html
6813," Прощай, дорогуша ",триллер,0,2020 ,https://baskino.org/films/3511-proschaj-dorogusha.html
6814," Базар жок, Мексика! ",комедия,0,2020 ,https://baskino.org/films/3509-bazar-zhok-meksika.html
6815, Взаперти ,ужасы,0,2020 ,https://baskino.org/films/3508-vzaperti.html
6816, Луксор ,"драма, мелодрама",0,2020 ,https://baskino.org/films/3507-luksor.html
6817, Мастер меча ,"боевик, история",100,2020 ,https://baskino.org/films/3506-master-mecha.html
6818, Продолжатель ,триллер,0,2020 ,https://baskino.org/films/3505-prodolzhatel.html
6819, Инстапсихопатка ,"комедия, короткометражка",0,2020 ,https://baskino.org/films/3503-instapsihopatka.html
6820, Лекарство ,"боевик, короткометражка",0,2020 ,https://baskino.org/films/3498-lekarstvo.html
6821, Подарки с неба ,"комедия, мелодрама, семейный",0,2020 ,https://baskino.org/films/3497-podarki-s-neba.html
6822, Кровавый лагерь 8: Откровения ,ужасы,0,2020 ,https://baskino.org/films/3495-krovavyj-lager-8-otkrovenija.html
6823, Пес под прикрытием ,"комедия, приключения, семейный",100,2020 ,https://baskino.org/films/3479-pes-pod-prikrytiem.html
6824, Полтергейст Амитивилля ,ужасы,0,2020 ,https://baskino.org/films/3478-poltergejst-amitivillja.html
6825, Глаза ,"драма, ужасы, фэнтези",0,2020 ,https://baskino.org/films/3477-glaza.html
6826, Узница ,триллер,0,2020 ,https://baskino.org/films/3476-uznica.html
6827, Счастливых кошмарных дней ,ужасы,0,2020 ,https://baskino.org/films/3471-schastlivyh-koshmarnyh-dnej.html
6828, Нечестивые ,ужасы,50,2021 ,https://baskino.org/films/282-nechestivye.html
6829, Мулан ,"боевик, драма, фэнтези",0,2020 ,https://baskino.org/films/3470-mulan.html
6830, Бей и кради ,боевик,0,2020 ,https://baskino.org/films/3468-bej-i-kradi.html
6831, Девушка из долины ,"комедия, мелодрама, мюзикл",0,2020 ,https://baskino.org/films/3467-devushka-iz-doliny.html
6832, Победители ,комедия,0,2020 ,https://baskino.org/films/3465-pobediteli.html
6833, Наследие Хоуп ,драма,0,2020 ,https://baskino.org/films/3463-nasledie-houp.html
6834, Сэйфти ,"биография, драма, спорт",0,2020 ,https://baskino.org/films/3461-sjejfti.html
6835, Злоключения Госпожи Людоедки ,"боевик, комедия, мелодрама",0,2020 ,https://baskino.org/films/3459-zlokljuchenija-gospozhi-ljudoedki.html
6836, Любовь гарантирована ,"комедия, мелодрама",0,2020 ,https://baskino.org/films/3457-ljubov-garantirovana.html
6837, Потерянные на Аляске ,детектив,0,2020 ,https://baskino.org/films/3455-poterjannye-na-aljaske.html
6838, Мисс Плохое поведение ,"драма, история, комедия",0,2020 ,https://baskino.org/films/3453-miss-plohoe-povedenie.html
6839, Зомбовирус: Заражение центрального района ,ужасы,0,2020 ,https://baskino.org/films/3450-zombovirus-zarazhenie-centralnogo-rajona.html
6840, Время на исходе ,"драма, короткометражка",0,2020 ,https://baskino.org/films/3448-vremja-na-ishode.html
6841, Слэшер в спящем лагере ,ужасы,0,2020 ,https://baskino.org/films/3447-sljesher-v-spjaschem-lagere.html
6842, Рождество в Калифорнии ,"драма, комедия, мелодрама",0,2020 ,https://baskino.org/films/3441-rozhdestvo-v-kalifornii.html
6843, Снега больше не будет ,"детектив, драма, комедия",0,2020 ,https://baskino.org/films/3440-snega-bolshe-ne-budet.html
6844, Рождество без обёртки ,"драма, комедия, мелодрама",0,2020 ,https://baskino.org/films/3437-rozhdestvo-bez-obertki.html
6845," За мной, в Дэйзи Хиллс ","драма, мелодрама",0,2020 ,https://baskino.org/films/3435-za-mnoj-v-djejzi-hills.html
6846, Мэтью Борн: Красные башмачки ,мелодрама,0,2020 ,https://baskino.org/films/3433-mjetju-born-krasnye-bashmachki.html
6847, Кровь из камня ,"драма, ужасы",0,2020 ,https://baskino.org/films/3427-krov-iz-kamnja.html
6848, Рабы любви ,"драма, комедия, мелодрама",0,2020 ,https://baskino.org/films/3426-raby-ljubvi.html
6849, Пожар в холодное время года ,"драма, криминал, триллер",0,2020 ,https://baskino.org/films/3425-pozhar-v-holodnoe-vremja-goda.html
6850, Гамильтон ,"биография, драма, мюзикл",0,2020 ,https://baskino.org/films/3424-gamilton.html
6851, Неизбранные дороги ,драма,0,2020 ,https://baskino.org/films/3423-neizbrannye-dorogi.html
6852, Кладбище потерянных душ ,"приключения, ужасы, фэнтези",0,2020 ,https://baskino.org/films/3421-kladbische-poterjannyh-dush.html
6853, Большой взрыв ,"боевик, фантастика, фэнтези",0,2020 ,https://baskino.org/films/3420-bolshoj-vzryv.html
6854," Прощай, любовь ","драма, мелодрама, музыка",0,2020 ,https://baskino.org/films/3417-proschaj-ljubov.html
6855, Подставь другую щеку ,драма,0,2020 ,https://baskino.org/films/3415-podstav-druguju-scheku.html
6856, Спецвыпуск &quot;Западного крыла&quot; в поддержку голосования ,драма,0,2020 ,https://baskino.org/films/3405-specvypusk-quotzapadnogo-krylaquot-v-podderzhku-golosovanija.html
6857, 22-й ежегодный приз Марка Твена ,комедия,0,2020 ,https://baskino.org/films/3403-22-j-ezhegodnyj-priz-marka-tvena.html
6858, Неотступная ,драма,0,2020 ,https://baskino.org/films/3402-neotstupnaja.html
6859, Код Бытия ,"детектив, драма, триллер",0,2020 ,https://baskino.org/films/3401-kod-bytija.html
6860, Мы – присяжные ,криминал,0,2020 ,https://baskino.org/films/3400-my-prisjazhnye.html
6861, Все оттенки Токио ,драма,100,2020 ,https://baskino.org/films/3394-vse-ottenki-tokio.html
6862, Голые звери ,драма,0,2020 ,https://baskino.org/films/3392-golye-zveri.html
6863, Самый счастливый сезон ,"драма, комедия, мелодрама",0,2020 ,https://baskino.org/films/3388-samyj-schastlivyj-sezon.html
6864, Золотой отпуск ,"боевик, детектив, комедия",50,2020 ,https://baskino.org/films/3387-zolotoj-otpusk.html
6865, Biting Elbows: Boy is Dead ,"короткометражка, музыка, ужасы",0,2020 ,https://baskino.org/films/3381-biting-elbows-boy-is-dead.html
6866, Клаустрофобы: Квест в Москве ,"триллер, ужасы",30,2020 ,https://baskino.org/films/3374-klaustrofoby-kvest-v-moskve.html
6867, Цепной пёс ,"драма, криминал, триллер",0,2020 ,https://baskino.org/films/3373-cepnoj-pes.html
6868, Малазия: Поколение 90-х ,драма,0,2020 ,https://baskino.org/films/3372-malazija-pokolenie-90-h.html
6869, Да здравствует королева ,драма,0,2020 ,https://baskino.org/films/3369-da-zdravstvuet-koroleva.html
6870, Загорелое Рождество ,комедия,0,2020 ,https://baskino.org/films/3368-zagoreloe-rozhdestvo.html
6871, Вечность ,драма,10,2020 ,https://baskino.org/films/3367-vechnost.html
6872, Позывной «Карим» ,боевик,0,2020 ,https://baskino.org/films/3366-pozyvnoj-karim.html
6873, Можно просто Долапо ,"драма, короткометражка",0,2020 ,https://baskino.org/films/3365-mozhno-prosto-dolapo.html
6874, Во всем виновато общество ,"комедия, триллер, ужасы",0,2020 ,https://baskino.org/films/3364-vo-vsem-vinovato-obschestvo.html
6875, Картонная пристань ,"криминал, триллер",0,2020 ,https://baskino.org/films/3363-kartonnaja-pristan.html
6876, Смертельная расплата ,"боевик, триллер",0,2020 ,https://baskino.org/films/872-smertelnaja-rasplata.html
6877, Повесть об одном сне ,"драма, фэнтези",0,2020 ,https://baskino.org/films/3362-povest-ob-odnom-sne.html
6878, Элиты побережья ,комедия,0,2020 ,https://baskino.org/films/3361-jelity-poberezhja.html
6879, Теперь мы все вместе ,драма,0,2020 ,https://baskino.org/films/3360-teper-my-vse-vmeste.html
6880, Агент Ева ,"боевик, драма, триллер",0,2020 ,https://baskino.org/films/3359-agent-eva.html
6881, Неуязвимый ,боевик,0,2020 ,https://baskino.org/films/3358-neujazvimyj.html
6882, Роман в облаках ,"драма, мелодрама",0,2020 ,https://baskino.org/films/3356-roman-v-oblakah.html
6883, Волшебная страна ,"боевик, приключения, фэнтези",0,2020 ,https://baskino.org/films/3354-volshebnaja-strana.html
6884, Больше никогда ,мелодрама,0,2020 ,https://baskino.org/films/3353-bolshe-nikogda.html
6885, Подражатель ,комедия,0,2020 ,https://baskino.org/films/3352-podrazhatel.html
6886, Очень русские друзья ,"драма, комедия, мелодрама",0,2020 ,https://baskino.org/films/3351-ochen-russkie-druzja.html
6887, Преданная ,"драма, мелодрама, фэнтези",0,2020 ,https://baskino.org/films/3347-predannaja.html
6888, Без особых примет ,драма,0,2020 ,https://baskino.org/films/3346-bez-osobyh-primet.html
6889, Карантинная девушка ,"триллер, ужасы",0,2020 ,https://baskino.org/films/3344-karantinnaja-devushka.html
6890, Ночной ,драма,0,2020 ,https://baskino.org/films/3342-nochnoj.html
6891, Смертельный уикенд ,триллер,0,2020 ,https://baskino.org/films/3334-smertelnyj-uikend.html
6892, Дивная романтика зимы ,"драма, комедия, мелодрама",0,2020 ,https://baskino.org/films/3333-divnaja-romantika-zimy.html
6893, Воссоединение ,"детектив, триллер, ужасы",0,2020 ,https://baskino.org/films/3332-vossoedinenie.html
6894, Талант ,драма,0,2020 ,https://baskino.org/films/3329-talant.html
6895, Глубоководные ,"ужасы, фантастика",0,2020 ,https://baskino.org/films/3327-glubokovodnye.html
6896, Остаток ,драма,0,2020 ,https://baskino.org/films/3326-ostatok.html
6897, Купала ,"биография, драма, история",0,2020 ,https://baskino.org/films/3325-kupala.html
6898, Сообщение ,"драма, семейный",0,2020 ,https://baskino.org/films/3322-soobschenie.html
6899, Астрал. Онлайн ,ужасы,20,2020 ,https://baskino.org/films/3321-astral-onlajn.html
6900, Варя ,"драма, короткометражка",0,2020 ,https://baskino.org/films/3315-varja.html
6901, Ноктюрн ,"триллер, ужасы",0,2020 ,https://baskino.org/films/3314-noktjurn.html
6902, 25 лет невиновности. Дело Томка Коменды ,драма,0,2020 ,https://baskino.org/films/3301-25-let-nevinovnosti-delo-tomka-komendy.html
6903, Отчаянные меры ,"драма, триллер",0,2020 ,https://baskino.org/films/3299-otchajannye-mery.html
6904, Перемещение ,"ужасы, фантастика",40,2020 ,https://baskino.org/films/3296-peremeschenie.html
6905, Разоблачение ,драма,0,2020 ,https://baskino.org/films/3295-razoblachenie.html
6906, Камнедробилка ,драма,0,2020 ,https://baskino.org/films/3294-kamnedrobilka.html
6907, Ночная смена ,комедия,10,2020 ,https://baskino.org/films/3293-nochnaja-smena.html
6908, Блонди Максвелл никогда не проигрывает ,"боевик, триллер, фантастика",0,2020 ,https://baskino.org/films/3285-blondi-maksvell-nikogda-ne-proigryvaet.html
6909, Две полоски ,комедия,0,2020 ,https://baskino.org/films/3284-dve-poloski.html
6910, Гринч — похититель Рождества ,"мюзикл, семейный",40,2020 ,https://baskino.org/films/3280-grinch-pohititel-rozhdestva.html
6911, Детектив из Пассау. Фильм 1-й: Друг или враг ,"драма, криминал",0,2020 ,https://baskino.org/films/3276-detektiv-iz-passau-film-1-j-drug-ili-vrag.html
6912, Рождество дома ,"драма, мелодрама",0,2020 ,https://baskino.org/films/3275-rozhdestvo-doma.html
6913, Хвост тигра ,драма,0,2020 ,https://baskino.org/films/3271-hvost-tigra.html
6914, Зимние сердца ,"драма, мелодрама",0,2020 ,https://baskino.org/films/3270-zimnie-serdca.html
6915, Что для меня значит конституция ,драма,20,2020 ,https://baskino.org/films/3266-chto-dlja-menja-znachit-konstitucija.html
6916, Рождественский вальс ,"драма, мелодрама, семейный",0,2020 ,https://baskino.org/films/3259-rozhdestvenskij-vals.html
6917," Автор, Звезда и Смотритель ","драма, мелодрама, семейный",0,2020 ,https://baskino.org/films/3258-avtor-zvezda-i-smotritel.html
6918, Пятьдесят оттенков черного ,"драма, триллер",40,2020 ,https://baskino.org/films/3257-pjatdesjat-ottenkov-chernogo.html
6919, Мой шпион ,"боевик, комедия",70,2020 ,https://baskino.org/films/3255-moj-shpion.html
6920, Амитивилль. Кровавая жатва ,"триллер, ужасы",0,2020 ,https://baskino.org/films/3252-amitivill-krovavaja-zhatva.html
6921, Асимметрия ,криминал,0,2020 ,https://baskino.org/films/3250-asimmetrija.html
6922, Юный детектив ,"детектив, драма, комедия",0,2020 ,https://baskino.org/films/3249-junyj-detektiv.html
6923, Нападение неведомого ,"боевик, ужасы, фантастика",0,2020 ,https://baskino.org/films/3241-napadenie-nevedomogo.html
6924," Берлин, Берлин ","драма, комедия, мелодрама",0,2020 ,https://baskino.org/films/3239-berlin-berlin.html
6925, Леди по имени Жизнь ,драма,0,2020 ,https://baskino.org/films/3238-ledi-po-imeni-zhizn.html
6926, Даниэль 16 ,драма,0,2020 ,https://baskino.org/films/3237-danijel-16.html
6927, Любовная история и рождественская ёлка ,мелодрама,0,2020 ,https://baskino.org/films/3231-ljubovnaja-istorija-i-rozhdestvenskaja-elka.html
6928, Новые мутанты ,"боевик, ужасы, фантастика",30,2020 ,https://baskino.org/films/3228-novye-mutanty.html
6929, Стальной дождь 2: Саммит ,"боевик, триллер",0,2020 ,https://baskino.org/films/3227-stalnoj-dozhd-2-sammit.html
6930, По заслугам ,ужасы,0,2020 ,https://baskino.org/films/3226-po-zaslugam.html
6931, Красотка в ударе ,комедия,0,2020 ,https://baskino.org/films/3222-krasotka-v-udare.html
6932, Мой кошмарный арендодатель ,триллер,0,2020 ,https://baskino.org/films/3219-moj-koshmarnyj-arendodatel.html
6933, Перемены ,драма,0,2020 ,https://baskino.org/films/3218-peremeny.html
6934, Необъятный океан ,комедия,0,2020 ,https://baskino.org/films/3217-neobjatnyj-okean.html
6935, Ледяной капкан ,"драма, триллер",0,2020 ,https://baskino.org/films/3213-ledjanoj-kapkan.html
6936," Вечер шутов, или Серьезно с приветом ","комедия, мелодрама",0,2020 ,https://baskino.org/films/3207-vecher-shutov-ili-serezno-s-privetom.html
6937, Дедушка нелегкого поведения ,"комедия, семейный",0,2020 ,https://baskino.org/films/3204-dedushka-nelegkogo-povedenija.html
6938, Последние слова ,"драма, фантастика",0,2020 ,https://baskino.org/films/3196-poslednie-slova.html
6939, Беспощадность!: Мюзикл ,мюзикл,0,2020 ,https://baskino.org/films/3186-besposchadnost-mjuzikl.html
6940, Полные карманы ,боевик,0,2020 ,https://baskino.org/films/3185-polnye-karmany.html
6941, Призрак Блэквелла 4 ,ужасы,0,2020 ,https://baskino.org/films/3184-prizrak-bljekvella-4.html
6942, Расстрел героина ,"боевик, драма, триллер",0,2020 ,https://baskino.org/films/3181-rasstrel-geroina.html
6943, Кое-что о Гарри ,"драма, комедия, мелодрама",100,2020 ,https://baskino.org/films/3180-koe-chto-o-garri.html
6944, Таинственный убийца: секрет ДНК ,"приключения, триллер, фэнтези",0,2020 ,https://baskino.org/films/3153-tainstvennyj-ubijca-sekret-dnk.html
6945, Рождественский выбор ,"драма, мелодрама",0,2020 ,https://baskino.org/films/3152-rozhdestvenskij-vybor.html
6946, Идеальные незнакомцы ,"комедия, мелодрама",0,2020 ,https://baskino.org/films/3151-idealnye-neznakomcy.html
6947, Чёрный медведь ,драма,0,2020 ,https://baskino.org/films/3150-chernyj-medved.html
6948, В чужой шкуре ,"триллер, фантастика",0,2020 ,https://baskino.org/films/3145-v-chuzhoj-shkure.html
6949, Аммонит ,"биография, драма, мелодрама",0,2020 ,https://baskino.org/films/3139-ammonit.html
6950, Романтика в меню ,мелодрама,50,2020 ,https://baskino.org/films/3136-romantika-v-menju.html
6951, Папик ,драма,0,2020 ,https://baskino.org/films/3135-papik.html
6952, Палиндром ,"драма, комедия, триллер",0,2020 ,https://baskino.org/films/3133-palindrom.html
6953, ДАУ. Никита Таня ,драма,0,2020 ,https://baskino.org/films/3130-dau-nikita-tanja.html
6954, Пьяный скорпион будет жалить себя до смерти ,"драма, криминал",0,2020 ,https://baskino.org/films/3124-pjanyj-skorpion-budet-zhalit-sebja-do-smerti.html
6955, Держись подальше от гр**анного чердака ,ужасы,0,2020 ,https://baskino.org/films/3122-derzhis-podalshe-ot-grannogo-cherdaka.html
6956, Фрагменты женщины ,драма,0,2020 ,https://baskino.org/films/3120-fragmenty-zhenschiny.html
6957, Любовь без размера ,"комедия, мелодрама",0,2020 ,https://baskino.org/films/3117-ljubov-bez-razmera.html
6958, Секреты команды чирлидеров ,триллер,0,2020 ,https://baskino.org/films/3115-sekrety-komandy-chirliderov.html
6959, Эти чертовы годы ,"военный, драма",80,2020 ,https://baskino.org/films/3109-jeti-chertovy-gody.html
6960, Конференция ,драма,0,2020 ,https://baskino.org/films/3101-konferencija.html
6961, Театр ,"драма, мелодрама",0,2020 ,https://baskino.org/films/3100-teatr.html
6962, Дурдом в горах ,комедия,0,2020 ,https://baskino.org/films/3099-durdom-v-gorah.html
6963, Ритм-секция ,"боевик, драма, триллер",0,2020 ,https://baskino.org/films/3098-ritm-sekcija.html
6964, Щепотка любви ,"комедия, мелодрама",0,2020 ,https://baskino.org/films/3097-schepotka-ljubvi.html
6965, Эмбрион ,"ужасы, фантастика",0,2020 ,https://baskino.org/films/3096-jembrion.html
6966, Дивы ,"драма, короткометражка",0,2020 ,https://baskino.org/films/3093-divy.html
6967, Рождественский доктор ,"драма, мелодрама",0,2020 ,https://baskino.org/films/3092-rozhdestvenskij-doktor.html
6968, Кошмарные игрушки ,ужасы,0,2020 ,https://baskino.org/films/3090-koshmarnye-igrushki.html
6969, Золотая рука ,комедия,0,2020 ,https://baskino.org/films/3085-zolotaja-ruka.html
6970, День живых мертвецов ,ужасы,0,2020 ,https://baskino.org/films/3084-den-zhivyh-mertvecov.html
6971, Хозяйка ,"криминал, триллер, ужасы",0,2020 ,https://baskino.org/films/3074-hozjajka.html
6972, Ужас у пруда Бигфута ,триллер,0,2020 ,https://baskino.org/films/3071-uzhas-u-pruda-bigfuta.html
6973, Меркель ,"драма, история",0,2020 ,https://baskino.org/films/3062-merkel.html
6974, Шепард ,триллер,0,2020 ,https://baskino.org/films/3061-shepard.html
6975, Одна ,триллер,0,2020 ,https://baskino.org/films/3059-odna.html
6976, Повёрнутые на комиксах ,комедия,0,2020 ,https://baskino.org/films/3045-povernutye-na-komiksah.html
6977, SARS-29 ,драма,0,2020 ,https://baskino.org/films/3044-sars-29.html
6978, Тёмная пропасть ,"драма, комедия, приключения",0,2020 ,https://baskino.org/films/3043-temnaja-propast.html
6979, Рождество на льду ,мелодрама,0,2020 ,https://baskino.org/films/3042-rozhdestvo-na-ldu.html
6980, Дивизия ,"боевик, криминал, триллер",0,2020 ,https://baskino.org/films/3041-divizija.html
6981, Детектив из Чайнатауна 3 ,"боевик, детектив, комедия",0,2021 ,https://baskino.org/films/199-detektiv-iz-chajnatauna-3.html
6982, Незабываемый Танец ,драма,0,2020 ,https://baskino.org/films/3038-nezabyvaemyj-tanec.html
6983, Перси ,"биография, драма",0,2020 ,https://baskino.org/films/3036-persi.html
6984, Пунго: Легенда о ведьме ,фэнтези,0,2020 ,https://baskino.org/films/3035-pungo-legenda-o-vedme.html
6985, Игра Лепрекона ,ужасы,0,2020 ,https://baskino.org/films/3034-igra-leprekona.html
6986, Роальд и Беатрис: История о любопытном мышонке ,семейный,0,2020 ,https://baskino.org/films/3032-roald-i-beatris-istorija-o-ljubopytnom-myshonke.html
6987, Ещё сегодня ,"комедия, мелодрама",0,2020 ,https://baskino.org/films/3031-esche-segodnja.html
6988, Маленькие волшебницы ,"комедия, приключения, фэнтези",0,2020 ,https://baskino.org/films/3028-malenkie-volshebnicy.html
6989, Охотничья луна ,ужасы,0,2020 ,https://baskino.org/films/3027-ohotnichja-luna.html
6990, Родственные души ,"драма, мелодрама",0,2020 ,https://baskino.org/films/3025-rodstvennye-dushi.html
6991, Вечеринка под кровавой луной ,"драма, комедия",0,2020 ,https://baskino.org/films/3020-vecherinka-pod-krovavoj-lunoj.html
6992, Часовой ,"боевик, драма, триллер",0,2020 ,https://baskino.org/films/3019-chasovoj.html
6993, Громовые стрелы ,"драма, мелодрама",0,2020 ,https://baskino.org/films/3018-gromovye-strely.html
6994, Выстрел в самое сердце ,драма,0,2020 ,https://baskino.org/films/3014-vystrel-v-samoe-serdce.html
6995, Книги крови ,"ужасы, фэнтези",100,2020 ,https://baskino.org/films/3006-knigi-krovi.html
6996," Д.Н.К: Доказано, не кондиция ",комедия,0,2020 ,https://baskino.org/films/3003-dnk-dokazano-ne-kondicija.html
6997, Карате ,"боевик, спорт",0,2020 ,https://baskino.org/films/2998-karate.html
6998, Возвращение льва ,драма,0,2020 ,https://baskino.org/films/2997-vozvraschenie-lva.html
6999, Карамельное Рождество ,мелодрама,0,2020 ,https://baskino.org/films/2988-karamelnoe-rozhdestvo.html
7000, Мутные воды ,драма,0,2020 ,https://baskino.org/films/2987-mutnye-vody.html
7001, Рождество для Мэри ,мелодрама,0,2020 ,https://baskino.org/films/2984-rozhdestvo-dlja-mjeri.html
7002, Черный огонь ,"боевик, триллер, ужасы",0,2020 ,https://baskino.org/films/2983-chernyj-ogon.html
7003, Магия-наоборот ,"семейный, фэнтези",0,2020 ,https://baskino.org/films/2982-magija-naoborot.html
7004, Папа в шоке ,драма,0,2020 ,https://baskino.org/films/2977-papa-v-shoke.html
7005, Подарок на Рождество ,драма,0,2020 ,https://baskino.org/films/2976-podarok-na-rozhdestvo.html
7006, Паэурбомба ,триллер,0,2020 ,https://baskino.org/films/2970-pajeurbomba.html
7007," Скажи мне, когда… ",комедия,0,2020 ,https://baskino.org/films/2969-skazhi-mne-kogda.html
7008, Сдержать обещания ,драма,0,2020 ,https://baskino.org/films/2967-sderzhat-obeschanija.html
7009, Любовь в опасные времена ,драма,0,2020 ,https://baskino.org/films/2966-ljubov-v-opasnye-vremena.html
7010, Апчхи ,"мелодрама, спорт, фэнтези",0,2020 ,https://baskino.org/films/2964-apchhi.html
7011, Суррогатная мать для звезды ,триллер,0,2020 ,https://baskino.org/films/2963-surrogatnaja-mat-dlja-zvezdy.html
7012, Амулет ,"ужасы, фэнтези",0,2020 ,https://baskino.org/films/2962-amulet.html
7013, Кошмар няни ,триллер,0,2020 ,https://baskino.org/films/2961-koshmar-njani.html
7014, Маленький Цезарь ,драма,0,2020 ,https://baskino.org/films/2947-malenkij-cezar.html
7015, Мэгс и Джули едут в путешествие ,комедия,0,2020 ,https://baskino.org/films/2946-mjegs-i-dzhuli-edut-v-puteshestvie.html
7016, Разыскивается ,"криминал, триллер",0,2020 ,https://baskino.org/films/2943-razyskivaetsja.html
7017, Наш город ,драма,0,2020 ,https://baskino.org/films/2942-nash-gorod.html
7018, Клоунада ,ужасы,0,2020 ,https://baskino.org/films/2941-klounada.html
7019, Тайны сводницы: смертельный роман ,детектив,0,2020 ,https://baskino.org/films/2940-tajny-svodnicy-smertelnyj-roman.html
7020, В стране фей ,"семейный, фэнтези",0,2020 ,https://baskino.org/films/2937-v-strane-fej.html
7021, Неудачница 3: финал ,комедия,0,2020 ,https://baskino.org/films/2927-neudachnica-3-final.html
7022, Весь день впереди ,биография,0,2020 ,https://baskino.org/films/2926-ves-den-vperedi.html
7023, Ва-банк: семья ,"драма, комедия, триллер",0,2020 ,https://baskino.org/films/2923-va-bank-semja.html
7024, Рождество на пять звёзд ,"комедия, мелодрама",20,2020 ,https://baskino.org/films/2922-rozhdestvo-na-pjat-zvezd.html
7025, Криминальные боссы ,"боевик, драма, криминал, триллер",10,2020 ,https://baskino.org/films/2919-kriminalnye-bossy.html
7026, Наездница ,"детектив, драма, триллер",0,2020 ,https://baskino.org/films/2918-naezdnica.html
7027, Джамбо ,драма,0,2020 ,https://baskino.org/films/2915-dzhambo.html
7028, Феномен «Бумажного дома» ,документальный,0,2020 ,https://baskino.org/films/2914-fenomen-bumazhnogo-doma.html
7029, Кроссворды и расследования: Абратрупабра ,"детектив, криминал",0,2020 ,https://baskino.org/films/2909-krossvordy-i-rassledovanija-abratrupabra.html
7030, Суховей ,драма,0,2020 ,https://baskino.org/films/2906-suhovej.html
