id_meals,meals_names,calories,proteins,fats,carbohydrates
2278,"Фасоль стручковая, желтая, вареная, без соли",35.0,1.89,0.28,4.58
2279,"Фасоль стручковая, желтая, вареная, с солью",35.0,1.89,0.28,4.58
2280,"Фасоль стручковая, желтая, замороженная",33.0,1.8,0.21,4.78
2281,"Фасоль стручковая, желтая, замороженная, вареная, без соли",28.0,1.49,0.17,3.45
2282,"Фасоль стручковая, желтая, замороженная, вареная, с солью",28.0,1.49,0.17,3.45
2283,"Фасоль стручковая, желтая, консервированная",15.0,0.8,0.1,2.0
2284,"Фасоль стручковая, желтая, консервированная, без соли",15.0,0.8,0.1,2.0
2285,"Фасоль стручковая, зеленая",31.0,1.83,0.22,4.27
2286,"Фасоль стручковая, зеленая, вареная, без соли",35.0,1.89,0.28,4.68
2287,"Фасоль стручковая, зеленая, вареная, замороженная, без соли",28.0,1.49,0.17,3.45
2288,"Фасоль стручковая, зеленая, вареная, с солью",35.0,1.89,0.28,4.68
2289,"Фасоль стручковая, зеленая, замороженная",33.0,1.79,0.21,4.94
2290,"Фасоль стручковая, зеленая, замороженная, вареная, с солью",28.0,1.49,0.17,3.45
2291,"Фасоль стручковая, зеленая, замороженная, приготовленная в микороволновке",33.0,1.98,0.41,3.58
2292,"Фасоль стручковая, зеленая, консервированная",15.0,0.72,0.17,1.77
2293,"Фасоль стручковая, зеленая, консервированная, без соли",15.0,0.8,0.1,2.0
2294,"Фасоль стручковая, зеленая, консервированная, без соли, содержимое без жидкости",22.0,1.12,0.46,2.42
2295,"Фасоль стручковая, зеленая, консервированная, содержимое без жидкости",21.0,1.05,0.41,2.29
2296,"Фасоль стручковая, зеленая, приготовленная в микроволновке",33.0,2.31,0.5,3.01
2297,"Фасоль стручковая, консервированная, без соли, содержимое без жидкости",20.0,1.15,0.1,3.2
2298,"Фасоль стручковая, консервированная, со специями",16.0,0.83,0.2,1.99
2299,"Фасоль стручковая, консервированная, содержимое без жидкости",20.0,1.15,0.1,3.2
2300,Фасоль стручковая. Консервы,16.0,1.2,0.1,2.4
2301,"Фасоль французская, зрелые семена, вареная, без соли",129.0,7.05,0.76,14.62
2302,"Фасоль французская, зрелые семена, вареная, с солью",129.0,7.05,0.76,14.62
2303,"Фасоль французская, зрелые семена, сырая",343.0,18.81,2.02,38.91
2304,"Фасоль черная черепаха, зрелые семена",339.0,21.25,0.9,47.75
2305,"Фасоль черная черепаха, зрелые семена, вареная без соли",130.0,8.18,0.35,16.05
2306,"Фасоль черная черепаха, зрелые семена, вареная с солью",130.0,8.18,0.35,16.05
2307,"Фасоль черная черепаха, зрелые семена, консервированная",91.0,6.03,0.29,9.65
2308,"Фасоль черная, зрелые семена",341.0,21.6,1.42,46.86
2309,"Фасоль черная, зрелые семена, вареная, без соли",132.0,8.86,0.54,15.01
2310,"Фасоль черная, зрелые семена, вареная, с солью",132.0,8.86,0.54,15.01
2311,"Фасоль черная, зрелые семена, консервированная, со сниженным содержанием натрия",91.0,6.03,0.29,9.65
2312,"Фасоль черный глаз (коровий горох, вигна китайская), зрелая",336.0,23.52,1.26,49.43
2313,"Фасоль черный глаз (коровий горох, вигна китайская), зрелая, вареная, без соли",116.0,7.73,0.53,14.26
2314,"Фасоль черный глаз (коровий горох, вигна китайская), зрелая, вареная, с солью",116.0,7.73,0.53,14.26
2315,"Фасоль черный глаз (коровий горох, вигна китайская), зрелая, консервированная",77.0,4.74,0.55,10.33
2316,"Фасоль черный глаз (коровий горох, вигна китайская), зрелая, консервированная со свининой",83.0,2.74,1.6,13.23
2317,"Фасоль черный глаз (коровий горох, вигна китайская), незрелая, вареная",90.0,2.95,0.35,13.83
2318,"Фасоль черный глаз (коровий горох, вигна китайская), незрелая, вареная, без соли",97.0,3.17,0.38,15.32
2319,"Фасоль черный глаз (коровий горох, вигна китайская), незрелая, вареная, с солью",94.0,3.17,0.38,14.73
2320,"Фасоль черный глаз (коровий горох, вигна китайская), незрелая, замороженная",139.0,8.98,0.7,20.13
2321,"Фасоль черный глаз (коровий горох, вигна китайская), незрелая, замороженная, вареная, без соли",132.0,8.49,0.66,17.36
2322,"Фасоль черный глаз (коровий горох, вигна китайская), незрелая, замороженная, вареная, с солью",131.0,8.49,0.66,17.1
2323,"Фасоль, запеченная, домашнего приготоления",155.0,5.54,5.15,16.13
2324,"Фасоль, запеченная, консервированная, обычная или вегетарианская",94.0,4.75,0.37,17.04
2325,"Фасоль, запеченная, консервированная, с говядиной",121.0,6.38,3.45,16.91
2326,"Фасоль, запеченная, консервированная, с сосисками",142.0,6.75,6.57,8.49
2327,"Фасоль, запеченная, консервированная, со свининой",106.0,5.19,1.55,14.49
2328,"Фасоль, запеченная, консервированная, со свининой, с сладким соусом",105.0,4.52,0.89,17.17
2329,"Фасоль, запеченная, консервированная, со свининой, с томатным соусом",94.0,5.15,0.93,14.69
2330,"Фасоль, зерно",298.0,21.0,2.0,47.0
2331,"Фасоль, чили, барбекю, приготовленная, в стиле ранчо",97.0,5.0,1.0,12.7
2332,"Фунчоза (лапша из крахмала бобов мунг), сухая",351.0,0.16,0.06,85.59
2333,Хумус,237.0,7.78,17.82,9.5
2334,"Хумус, домашнего приготовления",177.0,4.86,8.59,16.12
2335,"Цыпленок, из заменителя мяса",224.0,23.64,12.73,0.04
2336,"Цыпленок, из заменителя мяса, жареный, в панировке",234.0,21.28,12.77,4.21
2337,Чечевица,352.0,24.63,1.06,52.65
2338,"Чечевица проросшая, вареная, без соли",101.0,8.8,0.45,21.25
2339,"Чечевица проросшая, жареная, с солью",101.0,8.8,0.45,21.25
2340,"Чечевица проросшая, сырая",106.0,8.96,0.55,22.14
2341,"Чечевица, зерно",295.0,24.0,1.5,46.3
2342,"Чечевица, зрелые семена, вареная, без соли",116.0,9.02,0.38,12.23
